arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,is_holdout,holding_days,top_n,n_veto,veto_rate,n_bandexp_blocked_pool,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,m3_rank_substitutos,m3_rank_max_substituto,vetados_com_r001_ativo,vetados_com_ret62_puro,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Arm_Dupla,3,2025-10-31,2025-10-30,2025-11-14,2025-11-13,SW2,1,10,20,0,0.0,128,SNDK;RLMD;PRAX;MLYS;LUMN;SATS;KOD;RGTI;GLUE;TLS;NAK;HIVE;STOK;ZURA;RR;STTK;LPTH;NB;RCUS;EOSE,SNDK;RLMD;PRAX;MLYS;LUMN;SATS;KOD;RGTI;GLUE;TLS;NAK;HIVE;STOK;ZURA;RR;STTK;LPTH;NB;RCUS;EOSE,,,,,,,-0.09329178985651718,-0.09329178985651718,-0.09329178985651718,0.0
Arm_Dupla,3,2025-11-14,2025-11-13,2025-12-01,2025-11-28,SW2,1,10,20,0,0.0,114,RLMD;SNDK;PRAX;GLUE;RHLD;IVVD;MLYS;NAUT;MNPR;SATS;HYMC;EOSE;ZURA;ENGN;PALI;PHOE;ZBIO;RCUS;HL;SPHR,RLMD;SNDK;PRAX;GLUE;RHLD;IVVD;MLYS;NAUT;MNPR;SATS;HYMC;EOSE;ZURA;ENGN;PALI;PHOE;ZBIO;RCUS;HL;SPHR,,,,,,,0.07348816467797989,0.07348816467797989,0.07348816467797989,0.0
Arm_Dupla,3,2025-12-01,2025-11-28,2025-12-15,2025-12-12,SW2,1,10,20,0,0.0,96,SNDK;PRAX;GLUE;NAUT;RLMD;PALI;FLNC;NUVB;PACS;FBYD;MNPR;RCUS;KOD;LITE;RHLD;IVVD;RLAY;NAK;ZBIO;HYMC,SNDK;PRAX;GLUE;NAUT;RLMD;PALI;FLNC;NUVB;PACS;FBYD;MNPR;RCUS;KOD;LITE;RHLD;IVVD;RLAY;NAK;ZBIO;HYMC,,,,,,,-0.02172561577068332,-0.02172561577068332,-0.02172561577068332,0.0
Arm_Dupla,3,2025-12-15,2025-12-12,2025-12-30,2025-12-29,SW2,1,10,20,0,0.0,121,PRAX;IMMX;PACS;PALI;FLNC;RHLD;GLUE;NUVB;NAK;RLMD;KOD;NAUT;TRDA;HYMC;ZBIO;SRZN;KYTX;IMNM;VSCO;SNDK,PRAX;IMMX;PACS;PALI;FLNC;RHLD;GLUE;NUVB;NAK;RLMD;KOD;NAUT;TRDA;HYMC;ZBIO;SRZN;KYTX;IMNM;VSCO;SNDK,,,,,,,0.0575402401824215,0.0575402401824215,0.0575402401824215,0.0
Arm_Dupla,3,2025-12-30,2025-12-29,2026-01-14,2026-01-13,SW2,1,10,20,0,0.0,123,PRAX;HYMC;PACS;PALI;RHLD;IMMX;GLSI;NUVB;VICR;LITE;IVVD;GLUE;NAUT;VSCO;RLMD;REPL;SNDK;SLS;MLTX;JBIO,PRAX;HYMC;PACS;PALI;RHLD;IMMX;GLSI;NUVB;VICR;LITE;IVVD;GLUE;NAUT;VSCO;RLMD;REPL;SNDK;SLS;MLTX;JBIO,,,,,,,0.04333200875110441,0.04333200875110441,0.04333200875110441,0.0
Arm_Dupla,3,2026-01-14,2026-01-13,2026-01-29,2026-01-28,SW2,1,10,20,0,0.0,115,PRAX;HYMC;PACS;SNDK;GLSI;RVMD;VICR;STTK;RHLD;LITE;FBRX;KOD;VSCO;GLUE;GOLD;RLMD;SLS;NAUT;ELA;HL,PRAX;HYMC;PACS;SNDK;GLSI;RVMD;VICR;STTK;RHLD;LITE;FBRX;KOD;VSCO;GLUE;GOLD;RLMD;SLS;NAUT;ELA;HL,,,,,,,0.02011319335565675,0.02011319335565675,0.02011319335565675,0.0
Arm_Dupla,3,2026-01-29,2026-01-28,2026-02-12,2026-02-11,SW2,1,10,20,0,0.0,118,HYMC;GLSI;SNDK;GOLD;SATL;PACS;RHLD;IBRX;SKE;USAS;HL;PL;EGO;STTK;IAUX;FBRX;HLF;MOVE;TGB;IAG,HYMC;GLSI;SNDK;GOLD;SATL;PACS;RHLD;IBRX;SKE;USAS;HL;PL;EGO;STTK;IAUX;FBRX;HLF;MOVE;TGB;IAG,,,,,,,-0.06492186257072637,-0.06492186257072637,-0.06492186257072637,0.0
Arm_Dupla,3,2026-02-12,2026-02-11,2026-02-27,2026-02-26,SW2,1,10,20,0,0.0,114,HYMC;GOLD;ICHR;GLSI;PACS;IBRX;SLS;LITE;IAUX;STTK;IMMX;SNDK;KLIC;SKE;FBRX;SRZN;HLF;STRO;USAS;TGB,HYMC;GOLD;ICHR;GLSI;PACS;IBRX;SLS;LITE;IAUX;STTK;IMMX;SNDK;KLIC;SKE;FBRX;SRZN;HLF;STRO;USAS;TGB,,,,,,,0.10064590487575067,0.10064590487575067,0.10064590487575067,0.0
Arm_Dupla,3,2026-02-27,2026-02-26,2026-03-13,2026-03-12,SW2,1,10,20,0,0.0,105,HYMC;IBRX;SLS;GLSI;ICHR;GOLD;SNDK;VICR;LITE;STRO;USAS;PL;SKYT;FET;STTK;SKE;IAUX;LASR;THM;IMMX,HYMC;IBRX;SLS;GLSI;ICHR;GOLD;SNDK;VICR;LITE;STRO;USAS;PL;SKYT;FET;STTK;SKE;IAUX;LASR;THM;IMMX,,,,,,,-0.05630228414738173,-0.05630228414738173,-0.05630228414738173,0.0
Arm_Dupla,3,2026-03-13,2026-03-12,2026-03-27,2026-03-26,SW2,1,10,20,0,0.0,91,IBRX;HYMC;SOC;STRO;SNDK;SLS;GLSI;ICHR;VG;KOS;UMAC;STTK;PL;OCGN;TNGX;ENLT;ZURA;RCAT;LINC;REI,IBRX;HYMC;SOC;STRO;SNDK;SLS;GLSI;ICHR;VG;KOS;UMAC;STTK;PL;OCGN;TNGX;ENLT;ZURA;RCAT;LINC;REI,,,,,,,-0.004076985044060838,-0.004076985044060838,-0.004076985044060838,0.0
Arm_Dupla,3,2026-03-27,2026-03-26,2026-04-13,2026-04-10,SW2,1,10,20,0,0.0,84,IBRX;KOS;SATL;VG;ICHR;STRO;SNDK;ELVN;TNGX;VAL;STTK;PBF;EGY;REI;VIAV;PARR;SM;NAUT;RIG;NBR,IBRX;KOS;SATL;VG;ICHR;STRO;SNDK;ELVN;TNGX;VAL;STTK;PBF;EGY;REI;VIAV;PARR;SM;NAUT;RIG;NBR,,,,,,,-0.012759017149049645,-0.012759017149049645,-0.012759017149049645,0.0
Arm_Dupla,3,2026-04-13,2026-04-10,2026-04-27,2026-04-24,SW2,1,10,20,0,0.0,90,IBRX;KOS;LITE;VIAV;ICHR;SNDK;SATL;STRO;MOD;POWL;SPIR;RLAY;IMMX;TOYO;VAL;VRT;KGS;ELVN;STKL;TIGO,IBRX;KOS;LITE;VIAV;ICHR;SNDK;SATL;STRO;MOD;POWL;SPIR;RLAY;IMMX;TOYO;VAL;VRT;KGS;ELVN;STKL;TIGO,,,,,,,0.03649904288820922,0.03649904288820922,0.03649904288820922,0.0
Arm_Dupla,3,2026-04-27,2026-04-24,2026-05-11,2026-05-08,SW2,1,10,20,0,0.0,124,MXL;LITE;VIAV;FBYD;ICHR;TNGX;POET;STRO;OBE;KOS;MRVL;SNDK;RLAY;TH;STTK;PARR;STM;POWL;IMMX;VRT,MXL;LITE;VIAV;FBYD;ICHR;TNGX;POET;STRO;OBE;KOS;MRVL;SNDK;RLAY;TH;STTK;PARR;STM;POWL;IMMX;VRT,,,,,,,0.034592199359421864,0.034592199359421864,0.034592199359421864,0.0
Arm_Dupla,3,2026-05-11,2026-05-08,2026-05-26,2026-05-22,SW2,1,10,20,0,0.0,100,MXL;STRO;SNDK;PENG;KOPN;FLEX;ICHR;MRVL;TH;SATL;SITM;VECO;FBYD;STRL;STM;ELA;NVTS;VIAV;NBIS;RELY,MXL;STRO;SNDK;PENG;KOPN;FLEX;ICHR;MRVL;TH;SATL;SITM;VECO;FBYD;STRL;STM;ELA;NVTS;VIAV;NBIS;RELY,,,,,,,0.04009434444863654,0.04009434444863654,0.04009434444863654,0.0
Arm_Dupla,3,2026-05-26,2026-05-22,2026-06-09,2026-06-08,SW2,1,10,20,0,0.0,105,MXL;NVTS;SATL;FBYD;HYLN;PENG;TH;MOVE;MRVL;FCEL;VSH;VPG;KOPN;SNDK;SPIR;VECO;STM;FLEX;PAYS;NBIS,MXL;NVTS;SATL;FBYD;HYLN;PENG;TH;MOVE;MRVL;FCEL;VSH;VPG;KOPN;SNDK;SPIR;VECO;STM;FLEX;PAYS;NBIS,,,,,,,-0.030309392674068708,-0.030309392674068708,-0.030309392674068708,0.0
Arm_Dupla,3,2026-06-09,2026-06-08,2026-06-24,2026-06-23,SW2,1,10,20,0,0.0,134,MXL;PENG;VSH;HYLN;MRVL;VPG;SNDK;NVTS;FLEX;KOPN;HUT;STM;HPP;NBIS;RXO;SANM;TH;SATL;STRL;PCT,MXL;PENG;VSH;HYLN;MRVL;VPG;SNDK;NVTS;FLEX;KOPN;HUT;STM;HPP;NBIS;RXO;SANM;TH;SATL;STRL;PCT,,,,,,,-0.023903178292796694,-0.023903178292796694,-0.023903178292796694,0.0
Arm_Dupla,3,2026-06-24,2026-06-23,2026-07-09,2026-07-08,SW2,1,10,20,0,0.0,152,MXL;PENG;VSH;VPG;HYLN;MRVL;FCEL;SNDK;HPP;FBYD;NBIS;STM;WEST;VECO;HUT;FLEX;HIVE;LQDA;TH;SMTC,MXL;PENG;VSH;VPG;HYLN;MRVL;FCEL;SNDK;HPP;FBYD;NBIS;STM;WEST;VECO;HUT;FLEX;HIVE;LQDA;TH;SMTC,,,,,,,-0.1407583106619873,-0.1407583106619873,-0.1407583106619873,0.0
Arm_Dupla,4,2021-10-25,2021-10-22,2021-11-08,2021-11-05,TRAIN,0,10,20,0,0.0,67,UPST;RSI;HUT;ENTA;SPSC;LEU;LC;SITM;WFRD;KOS;LAC;PBT;RRC;SM;PCTY;GDYN;HRI;HRMY;KE;PBF,UPST;RSI;HUT;ENTA;SPSC;LEU;LC;SITM;WFRD;KOS;LAC;PBT;RRC;SM;PCTY;GDYN;HRI;HRMY;KE;PBF,,,,,,,0.08838557381989523,0.08838557381989523,0.08838557381989523,0.0
Arm_Dupla,4,2021-11-08,2021-11-05,2021-11-22,2021-11-19,TRAIN,0,10,20,0,0.0,56,LEU;ENTA;UPST;WFRD;SM;ENVX;HUT;LAC;LQDA;UROY;UUUU;PBT;LOB;TGTX;STGW;RRC;HRI;IFS;KOS;ZS,LEU;ENTA;UPST;WFRD;SM;ENVX;HUT;LAC;LQDA;UROY;UUUU;PBT;LOB;TGTX;STGW;RRC;HRI;IFS;KOS;ZS,,,,,,,-0.09429268747372323,-0.09429268747372323,-0.09429268747372323,0.0
Arm_Dupla,4,2021-11-22,2021-11-19,2021-12-07,2021-12-06,TRAIN,0,10,20,0,0.0,56,ENVX;LEU;LCID;LAC;WFRD;REAX;PBT;LOB;WD;SM;PLUG;UUUU;ZS;LSCC;RCUS;HRI;HUT;RDVT;ICL;RSI,ENVX;LEU;LCID;LAC;WFRD;REAX;PBT;LOB;WD;SM;PLUG;UUUU;ZS;LSCC;RCUS;HRI;HUT;RDVT;ICL;RSI,,,,,,,-0.12690617548179178,-0.12690617548179178,-0.12690617548179178,0.0
Arm_Dupla,4,2021-12-07,2021-12-06,2021-12-21,2021-12-20,TRAIN,0,10,20,0,0.0,72,LCID;PBT;ENVX;REAX;WFRD;LOB;VRDN;WD;VET;MRVL;FLR;KOS;FIX;RUSHA;FMAO;MLI;HPK;SKY;ICL;SLAB,LCID;PBT;ENVX;REAX;WFRD;LOB;VRDN;WD;VET;MRVL;FLR;KOS;FIX;RUSHA;FMAO;MLI;HPK;SKY;ICL;SLAB,,,,,,,-0.055460869626942334,-0.055460869626942334,-0.055460869626942334,0.0
Arm_Dupla,4,2021-12-21,2021-12-20,2022-01-05,2022-01-04,TRAIN,0,10,20,0,0.0,98,REAX;FLR;PBT;IMKTA;HPK;LAND;FMAO;MLI;REXR;FIX;ROG;EGP;UVE;JXN;MGTX;NXRT;VRDN;LEGH;SLAB;RPM,REAX;FLR;PBT;IMKTA;HPK;LAND;FMAO;MLI;REXR;FIX;ROG;EGP;UVE;JXN;MGTX;NXRT;VRDN;LEGH;SLAB;RPM,,,,,,,0.06407876547225086,0.06407876547225086,0.06407876547225086,0.0
Arm_Dupla,4,2022-01-05,2022-01-04,2022-01-20,2022-01-19,TRAIN,0,10,20,0,0.0,84,LQDA;REAX;PBT;JXN;LAND;FMAO;FLR;MP;REXR;SLAB;NVMI;MLI;LEGH;MXL;KRUS;KEN;LAC;MGTX;PI;ROG,LQDA;REAX;PBT;JXN;LAND;FMAO;FLR;MP;REXR;SLAB;NVMI;MLI;LEGH;MXL;KRUS;KEN;LAC;MGTX;PI;ROG,,,,,,,-0.11038803963276544,-0.11038803963276544,-0.11038803963276544,0.0
Arm_Dupla,4,2022-01-20,2022-01-19,2022-02-03,2022-02-02,TRAIN,0,10,20,0,0.0,101,VALU;PBT;HPK;FMAO;EPC;UVE;RGC;LAND;JXN;ROG;NUS;ECPG;PLAB;LQDA;MKC.V;LEGH;REAX;VET;PI;ICL,VALU;PBT;HPK;FMAO;EPC;UVE;RGC;LAND;JXN;ROG;NUS;ECPG;PLAB;LQDA;MKC.V;LEGH;REAX;VET;PI;ICL,,,,,,,-0.022061350465487118,-0.022061350465487118,-0.022061350465487118,0.0
Arm_Dupla,4,2022-02-03,2022-02-02,2022-02-17,2022-02-16,TRAIN,0,10,20,0,0.0,100,VALU;EGY;PBT;RGC;MKC.V;VET;IMO;NUS;KEN;ECPG;LAND;LEGH;FMAO;GLP;VG;FLO;JXN;VNOM;HESM;UVV,VALU;EGY;PBT;RGC;MKC.V;VET;IMO;NUS;KEN;ECPG;LAND;LEGH;FMAO;GLP;VG;FLO;JXN;VNOM;HESM;UVV,,,,,,,0.0257794736882992,0.0257794736882992,0.0257794736882992,0.0
Arm_Dupla,4,2022-02-17,2022-02-16,2022-03-04,2022-03-03,TRAIN,0,10,20,0,0.0,89,VET;RES;PBT;PDS;VALU;HPK;MIRM;FMAO;SBLK;HNRG;ZIM;KEN;HESM;EGY;GNE;HUN;MKC.V;IMO;EEFT;ECPG,VET;RES;PBT;PDS;VALU;HPK;MIRM;FMAO;SBLK;HNRG;ZIM;KEN;HESM;EGY;GNE;HUN;MKC.V;IMO;EEFT;ECPG,,,,,,,0.017603506190905872,0.017603506190905872,0.017603506190905872,0.0
Arm_Dupla,4,2022-03-04,2022-03-03,2022-03-18,2022-03-17,TRAIN,0,10,20,0,0.0,67,RES;VET;EGY;HP;PDS;HNRG;LNTH;GLNG;HPK;REPX;NBR;MIRM;LQDA;HESM;PCRX;VNOM;VAL;MRCY;IMO;PANL,RES;VET;EGY;HP;PDS;HNRG;LNTH;GLNG;HPK;REPX;NBR;MIRM;LQDA;HESM;PCRX;VNOM;VAL;MRCY;IMO;PANL,,,,,,,-0.001671849759903784,-0.001671849759903784,-0.001671849759903784,0.0
Arm_Dupla,4,2022-03-18,2022-03-17,2022-04-01,2022-03-31,TRAIN,0,10,20,0,0.0,59,RES;LNTH;VET;ZIM;PDS;HP;GLNG;TH;EGY;KOS;PBF;KEN;REI;HNRG;VALU;MIRM;VNOM;RGLD;FET;MUR,RES;LNTH;VET;ZIM;PDS;HP;GLNG;TH;EGY;KOS;PBF;KEN;REI;HNRG;VALU;MIRM;VNOM;RGLD;FET;MUR,,,,,,,0.03744190399058285,0.03744190399058285,0.03744190399058285,0.0
Arm_Dupla,4,2022-04-01,2022-03-31,2022-04-18,2022-04-14,TRAIN,0,10,20,0,0.0,86,RES;PDS;GLNG;KOS;EGY;HP;NBR;LNTH;STNG;PBF;RRC;HQY;VET;REI;MUR;TH;VAL;HLX;GNK;IMO,RES;PDS;GLNG;KOS;EGY;HP;NBR;LNTH;STNG;PBF;RRC;HQY;VET;REI;MUR;TH;VAL;HLX;GNK;IMO,,,,,,,0.07949286208455847,0.07949286208455847,0.07949286208455847,0.0
Arm_Dupla,4,2022-04-18,2022-04-14,2022-05-02,2022-04-29,TRAIN,0,10,20,0,0.0,75,LNTH;RES;GLNG;PDS;STNG;GOGO;VALU;HNRG;HP;EGY;PRCT;NTR;NBR;RGLD;KOS;HYMC;SSRM;HQY;NVGS;TH,LNTH;RES;GLNG;PDS;STNG;GOGO;VALU;HNRG;HP;EGY;PRCT;NTR;NBR;RGLD;KOS;HYMC;SSRM;HQY;NVGS;TH,,,,,,,-0.11949355934218472,-0.11949355934218472,-0.11949355934218472,0.0
Arm_Dupla,4,2022-05-02,2022-04-29,2022-05-16,2022-05-13,TRAIN,0,10,20,0,0.0,53,LNTH;STNG;PRCT;REI;PBF;RES;TH;HP;PDS;SAIL;GLNG;RRC;HNRG;TNK;SLVM;NVGS;UTI;KOS;NTR;GOGO,LNTH;STNG;PRCT;REI;PBF;RES;TH;HP;PDS;SAIL;GLNG;RRC;HNRG;TNK;SLVM;NVGS;UTI;KOS;NTR;GOGO,,,,,,,-0.022326502511275808,-0.022326502511275808,-0.022326502511275808,0.0
Arm_Dupla,4,2022-05-16,2022-05-13,2022-05-31,2022-05-27,TRAIN,0,10,20,0,0.0,58,LNTH;STNG;TH;GLNG;NC;VHI;TMDX;PRCT;MYE;MUSA;SAIL;NAT;GO;PBF;ULH;VAL;STKL;HURN;TNK;GOGO,LNTH;STNG;TH;GLNG;NC;VHI;TMDX;PRCT;MYE;MUSA;SAIL;NAT;GO;PBF;ULH;VAL;STKL;HURN;TNK;GOGO,,,,,,,0.08655009739230694,0.08655009739230694,0.08655009739230694,0.0
Arm_Dupla,4,2022-05-31,2022-05-27,2022-06-14,2022-06-13,TRAIN,0,10,20,0,0.0,83,VHI;STNG;PBF;NC;TH;HYMC;MYE;GOGO;ULH;MUSA;SLVM;UTHR;RRC;TNK;MNKD;VAL;KOS;VMD;GDYN;OEC,VHI;STNG;PBF;NC;TH;HYMC;MYE;GOGO;ULH;MUSA;SLVM;UTHR;RRC;TNK;MNKD;VAL;KOS;VMD;GDYN;OEC,,,,,,,-0.07828775331688412,-0.07828775331688412,-0.07828775331688412,0.0
Arm_Dupla,4,2022-06-14,2022-06-13,2022-06-29,2022-06-28,TRAIN,0,10,20,0,0.0,79,STNG;PBF;PBT;GDYN;HNRG;TNK;VHI;PARR;SAIL;HPK;SU;NC;PPC;EGY;HURN;OBE;IMO;STKL;MYE;HRB,STNG;PBF;PBT;GDYN;HNRG;TNK;VHI;PARR;SAIL;HPK;SU;NC;PPC;EGY;HURN;OBE;IMO;STKL;MYE;HRB,,,,,,,-0.01928671748740454,-0.01928671748740454,-0.01928671748740454,0.0
Arm_Dupla,4,2022-06-29,2022-06-28,2022-07-14,2022-07-13,TRAIN,0,10,20,0,0.0,61,STNG;HNRG;VHI;HURN;ELA;PBF;UTHR;ULH;PPC;HRB;TNK;GNE;GO;NWPX;POST;KRO;STKL;PBT;PARR;MUSA,STNG;HNRG;VHI;HURN;ELA;PBF;UTHR;ULH;PPC;HRB;TNK;GNE;GO;NWPX;POST;KRO;STKL;PBT;PARR;MUSA,,,,,,,-0.0304670995364738,-0.0304670995364738,-0.0304670995364738,0.0
Arm_Dupla,4,2022-07-14,2022-07-13,2022-07-28,2022-07-27,TRAIN,0,10,20,0,0.0,71,TH;RGC;ELA;ULH;STKL;STNG;HRB;GFF;GNE;VHI;IDYA;IMMX;MOD;VIR;UTHR;VMD;KRUS;GO;HNRG;NUVL,TH;RGC;ELA;ULH;STKL;STNG;HRB;GFF;GNE;VHI;IDYA;IMMX;MOD;VIR;UTHR;VMD;KRUS;GO;HNRG;NUVL,,,,,,,0.024798673486260782,0.024798673486260782,0.024798673486260782,0.0
Arm_Dupla,4,2022-07-28,2022-07-27,2022-08-11,2022-08-10,TRAIN,0,10,20,0,0.0,77,TH;SKYT;STNG;TMDX;TRDA;MOD;IDYA;YMM;VHI;VMD;PKOH;ULH;NSSC;KOD;GFF;PLAB;HRB;STKL;GNE;SPXC,TH;SKYT;STNG;TMDX;TRDA;MOD;IDYA;YMM;VHI;VMD;PKOH;ULH;NSSC;KOD;GFF;PLAB;HRB;STKL;GNE;SPXC,,,,,,,0.06245972073523909,0.06245972073523909,0.06245972073523909,0.0
Arm_Dupla,4,2022-08-11,2022-08-10,2022-08-25,2022-08-24,TRAIN,0,10,20,0,0.0,40,RYTM;SKYT;KRUS;HIMS;PI;KOD;FLNC;FOLD;PBYI;ENVX;LEU;MOD;SRPT;NUVL;TRDA;RCKT;KYMR;PLUG;NTRA;RGEN,RYTM;SKYT;KRUS;HIMS;PI;KOD;FLNC;FOLD;PBYI;ENVX;LEU;MOD;SRPT;NUVL;TRDA;RCKT;KYMR;PLUG;NTRA;RGEN,,,,,,,0.011770916234048984,0.011770916234048984,0.011770916234048984,0.0
Arm_Dupla,4,2022-08-25,2022-08-24,2022-09-09,2022-09-08,TRAIN,0,10,20,0,0.0,49,RYTM;PAYS;KRUS;SKYT;TH;KYMR;ENVX;PI;TRDA;KALV;NUVL;TMDX;MOD;ELF;FLNC;ENTA;SRPT;SNDX;HIMS;RGNX,RYTM;PAYS;KRUS;SKYT;TH;KYMR;ENVX;PI;TRDA;KALV;NUVL;TMDX;MOD;ELF;FLNC;ENTA;SRPT;SNDX;HIMS;RGNX,,,,,,,-0.06464284676744346,-0.06464284676744346,-0.06464284676744346,0.0
Arm_Dupla,4,2022-09-09,2022-09-08,2022-09-23,2022-09-22,TRAIN,0,10,20,0,0.0,56,RYTM;TMDX;KALV;SRPT;GERN;RLMD;HIMS;RLAY;FLNC;VRDN;TH;PRAX;NSSC;RIGL;ELF;PAYS;PI;KYMR;NUVL;KRUS,RYTM;TMDX;KALV;SRPT;GERN;RLMD;HIMS;RLAY;FLNC;VRDN;TH;PRAX;NSSC;RIGL;ELF;PAYS;PI;KYMR;NUVL;KRUS,,,,,,,-0.12147618864528717,-0.12147618864528717,-0.12147618864528717,0.0
Arm_Dupla,4,2022-09-23,2022-09-22,2022-10-07,2022-10-06,TRAIN,0,10,20,0,0.0,40,RYTM;IMRX;TNK;TH;GERN;VRDN;ENVX;SRPT;RLMD;PAYS;PI;RYAM;ELF;KFS;VERA;NSSC;FLNC;NAT;HLIT;PGEN,RYTM;IMRX;TNK;TH;GERN;VRDN;ENVX;SRPT;RLMD;PAYS;PI;RYAM;ELF;KFS;VERA;NSSC;FLNC;NAT;HLIT;PGEN,,,,,,,-0.03116741796539415,-0.03116741796539415,-0.03116741796539415,0.0
Arm_Dupla,4,2022-10-07,2022-10-06,2022-10-21,2022-10-20,TRAIN,0,10,20,0,0.0,40,RYTM;ENVX;RLMD;WFRD;TNK;GENI;PLMR;HLIT;WEAV;LPLA;RRX;HROW;PAYO;MUR;SRPT;LNG;PEN;SNDX;IMRX;HLX,RYTM;ENVX;RLMD;WFRD;TNK;GENI;PLMR;HLIT;WEAV;LPLA;RRX;HROW;PAYO;MUR;SRPT;LNG;PEN;SNDX;IMRX;HLX,,,,,,,-0.11392057162331379,-0.11392057162331379,-0.11392057162331379,0.0
Arm_Dupla,4,2022-10-21,2022-10-20,2022-11-04,2022-11-03,TRAIN,0,10,20,0,0.0,72,WFRD;NTNX;HROW;HLX;TNK;HLIT;LRMR;VERX;IMRX;RYTM;LMB;PBF;IBKR;GENI;PARR;TNGX;RBC;MUR;PLMR;SRPT,WFRD;NTNX;HROW;HLX;TNK;HLIT;LRMR;VERX;IMRX;RYTM;LMB;PBF;IBKR;GENI;PARR;TNGX;RBC;MUR;PLMR;SRPT,,,,,,,0.05143958815162889,0.05143958815162889,0.05143958815162889,0.0
Arm_Dupla,4,2022-11-04,2022-11-03,2022-11-18,2022-11-17,TRAIN,0,10,20,0,0.0,60,WFRD;TRDA;HROW;HLX;MNPR;RBC;PBF;TNGX;MUR;RNR;IBKR;HFWA;HQY;PARR;UNM;EME;OBT;NTNX;IMO;SPFI,WFRD;TRDA;HROW;HLX;MNPR;RBC;PBF;TNGX;MUR;RNR;IBKR;HFWA;HQY;PARR;UNM;EME;OBT;NTNX;IMO;SPFI,,,,,,,-0.02820425637322916,-0.02820425637322916,-0.02820425637322916,0.0
Arm_Dupla,4,2022-11-18,2022-11-17,2022-12-05,2022-12-02,TRAIN,0,10,20,0,0.0,55,FDMT;WFRD;IDYA;HLX;IBEX;PACB;NUVL;RBC;TIGR;ELF;RMBS;TNGX;EME;NTNX;MUX;SPNT;VAL;RNGR;LOPE;NWFL,FDMT;WFRD;IDYA;HLX;IBEX;PACB;NUVL;RBC;TIGR;ELF;RMBS;TNGX;EME;NTNX;MUX;SPNT;VAL;RNGR;LOPE;NWFL,,,,,,,0.03486261874515365,0.03486261874515365,0.03486261874515365,0.0
Arm_Dupla,4,2022-12-05,2022-12-02,2022-12-19,2022-12-16,TRAIN,0,10,20,0,0.0,74,FDMT;TNGX;NUVL;IDYA;ROIV;RMBS;IAG;IAUX;IBEX;RYAM;PACB;WFRD;MUX;SANM;PBYI;FBNC;ELF;GLSI;KNSA;USLM,FDMT;TNGX;NUVL;IDYA;ROIV;RMBS;IAG;IAUX;IBEX;RYAM;PACB;WFRD;MUX;SANM;PBYI;FBNC;ELF;GLSI;KNSA;USLM,,,,,,,-0.038759165376125435,-0.038759165376125435,-0.038759165376125435,0.0
Arm_Dupla,4,2022-12-19,2022-12-16,2023-01-04,2023-01-03,TRAIN,0,10,20,0,0.0,86,ROIV;TNGX;FDMT;MSC;IBEX;PBYI;POWL;RYAM;HNRG;IE;REPL;RMBS;MNKD;IAG;IAUX;UTHR;TIPT;WFRD;RDVT;PBI,ROIV;TNGX;FDMT;MSC;IBEX;PBYI;POWL;RYAM;HNRG;IE;REPL;RMBS;MNKD;IAG;IAUX;UTHR;TIPT;WFRD;RDVT;PBI,,,,,,,-0.010609044703623692,-0.010609044703623692,-0.010609044703623692,0.0
Arm_Dupla,4,2023-01-04,2023-01-03,2023-01-19,2023-01-18,SW1,1,10,20,0,0.0,75,RYAM;VKTX;MSC;FDMT;SMMT;ROIV;TNGX;IAG;MNKD;PCVX;HLX;POWL;PBI;STRL;GNW;WFRD;IAUX;ODC;MTRX;PRDO,RYAM;VKTX;MSC;FDMT;SMMT;ROIV;TNGX;IAG;MNKD;PCVX;HLX;POWL;PBI;STRL;GNW;WFRD;IAUX;ODC;MTRX;PRDO,,,,,,,0.019692350057517898,0.019692350057517898,0.019692350057517898,0.0
Arm_Dupla,4,2023-01-19,2023-01-18,2023-02-02,2023-02-01,SW1,1,10,20,0,0.0,100,MSC;FDMT;PRAX;IAG;ROIV;MTRX;RIGL;POWL;VRDN;RIG;VKTX;POET;LTH;WFRD;MUX;HIMS;PPTA;RMBS;HLX;RYAM,MSC;FDMT;PRAX;IAG;ROIV;MTRX;RIGL;POWL;VRDN;RIG;VKTX;POET;LTH;WFRD;MUX;HIMS;PPTA;RMBS;HLX;RYAM,,,,,,,0.029891912601860887,0.029891912601860887,0.029891912601860887,0.0
Arm_Dupla,4,2023-02-02,2023-02-01,2023-02-16,2023-02-15,SW1,1,10,20,0,0.0,109,MSC;PRAX;GLSI;TGTX;IMMX;FDMT;RIGL;SLNO;RIG;VRDN;IAG;LTH;POWL;MTRX;SMMT;SMG;HIMS;PEN;TGLS;PBYI,MSC;PRAX;GLSI;TGTX;IMMX;FDMT;RIGL;SLNO;RIG;VRDN;IAG;LTH;POWL;MTRX;SMMT;SMG;HIMS;PEN;TGLS;PBYI,,,,,,,-0.08574234055667995,-0.08574234055667995,-0.08574234055667995,0.0
